Plant Info,Plant Genotype,m0_optimal_linear,k_optimal_linear,AIC_Linear,W0_optimal_ricker,kg_optimal_ricker,m_optimal_ricker,AIC_Ricker,P0_optimal_log,r_optimal_log,K_optimal_log,AIC_Logistic,m0_optimal_exp,k_optimal_exp,AIC_Exponential,m0_optimal_gvb,k_optimal_gvb,f_optimal_gvb,A_optimal_gvb,AIC_Gen_VB,Linear_AIC_Weight,Ricker_AIC_Weight,Logistic_AIC_Weight,Exponential_AIC_Weight,Gen_VB_AIC_Weight
18_GW-9919_5,GW-9919,0.038419857250045646,0.007396143473814265,-62.44106603986398,0.0681333093653366,0.058996538464939345,1.5,-45.1922826288131,0.05247705901124776,0.09416861153322248,0.3463693511081511,-56.167855219618104,0.07290539095902264,0.04346841287197094,-57.331133369448764,0.04720578359250788,0.03762865309528927,0.307527790179359,0.8462974614071918,-47.61475095523038,0.8913388785218561,0.00016014637866583093,0.038710825131436685,0.06925243833044592,0.000537711637595447
19_KLNE-20-4_5,KLNE-20-4,0.06366828441216868,0.004952679522461542,-55.18840770616964,0.051489961462716866,0.08050438296211987,1.5,-49.85497676013098,0.05630798011712244,0.11762592339324074,0.21882696907013494,-49.02009588698424,0.08277690200069018,0.031846743120216014,-53.051613112220274,0.04482814141501413,0.0799045307818359,0.27874074991218556,0.8,-41.10723391570721,0.6850802433786627,0.04759941646390653,0.03135519820913457,0.23536527711093708,0.0005998648373592284
21_GW-9806_2,GW-9806,0.04811400096386767,0.012570309452715396,-47.805167157928494,0.0948899323474449,0.09308405226716825,1.4408127587231507,-32.613198099161615,0.05328293386737969,0.1533156900017169,0.43047259109761643,-42.16782520560503,0.11512078358343515,0.04420311090309784,-41.582654831241356,0.033996641041601404,0.07937602198576428,0.4148036382398946,0.8,-34.58547014059587,0.9040939990309153,0.00045427561067273885,0.05396104298749277,0.04027283502758967,0.0012178473433296824
43_BESC-1098_8,BESC-1098,0.032564268034953464,0.014859941479022585,-49.5840990818999,0.13318397642106738,0.050247882752877296,1.5,-27.7330105943146,0.09807679964814377,0.06526044953137823,1.3846860331889466,-62.089477440789224,0.11400506891122394,0.04771541251426949,-60.115418724104515,0.09260755056033622,0.012897903069481433,0.29909409634396394,0.9223727566241591,-55.33027421087155,0.0013667302143927083,2.4591171501426078e-08,0.7098902365970474,0.2645634220332516,0.02417958656413659
44_BESC-117_4,BESC-117,0.02887456538370852,0.007126682076116025,-59.25969533836597,0.05545262920933057,0.09385435183918481,1.4409107994639219,-40.32516444970411,0.029843390461564583,0.14331191766456428,0.26993454840442077,-68.8886939002886,0.07292156265314892,0.03911117668234777,-48.926545351663066,0.020106532435758568,0.07431284585952326,0.34411228400884325,0.8455852573774175,-54.18066474832422,0.008040540293293447,6.218764224237067e-07,0.9912785381054238,4.586381982895025e-05,0.0006344359050312125
45_KLNA-20-3_4,KLNA-20-3,0.00821049582423704,0.0,-65.44123166888507,0.0082104958246847,0.0,0.9589731085366734,-58.241231668885064,0.00819391875084035,0.0,0.44880523256847754,-58.24112826515005,0.008179602623503719,0.0,-65.44087265021952,0.008134195575985463,0.010001494811086512,0.01,0.8,-46.16002150545958,0.48672895237092917,0.01329924680164473,0.01329855922352336,0.48664158782305755,3.1653780845147733e-05
46_GW-7994_6,GW-7994,0.030392766445745255,0.011249210429556412,-45.197804172753706,0.0962590809063872,0.05803214671591641,1.5,-31.39759323027613,0.06750847651459592,0.09092633045480691,0.5401009677822081,-37.0624110229916,0.09776713163576298,0.04352719225898012,-41.19915357503476,0.04633422056005565,0.04619295745721677,0.3657115323413604,0.8266302138602216,-29.23968184101018,0.8666310043082303,0.0008732859870911697,0.014833923863567244,0.1173649119621266,0.0002968738789846531
47_CHWH-27-4_7,CHWH-27-4,0.04424286197862217,0.008127025384422554,-42.2323194731513,0.08743277405219872,0.04516826194851602,1.5,-32.72228535876894,0.07488356931625095,0.05101552277924913,1.5,-38.71530988004431,0.07838066992479033,0.04384684915686247,-45.22429521033291,0.0663639054037911,0.01,0.5290244503087227,0.8281865017897166,-29.06013624368488,0.17711547343927098,0.0015246804619848623,0.030517403139300233,0.7905981262003396,0.00024431675910431956
48_GW-9919_6,GW-9919,0.101566372987945,0.011340635641984132,-52.84324054861807,0.11863339605325054,0.062212437723277246,1.5,-43.60552370280306,0.09335108633431312,0.11448452265932368,0.502235574080872,-52.78375878317152,0.16011042188978145,0.03323157441308131,-43.40596457920422,0.07828587768539905,0.06492390392490967,0.22837541932420355,0.8687570547486554,-44.956855189720855,0.4977911446785734,0.004910236845195244,0.48320438337704724,0.004443945536344621,0.009650289562839608
49_BESC-304_5,BESC-304,0.11245741567950437,0.015900870725112586,-58.23220022739541,0.15952026561359287,0.06355863117413295,1.4392217470641488,-31.686704228805404,0.15085668226800672,0.0704710037863393,1.0057998416833533,-57.456966162744266,0.18959419957426446,0.03760713782008323,-49.818154105245895,0.14216140517554604,0.022576390202451977,0.36697939988014344,0.8244406375923412,-47.82896814703683,0.5885565035647224,1.0127609494383315e-06,0.3994369388744141,0.008763977670562887,0.0032415671293511187
50_BESC-56_6,BESC-56,0.04137871042393554,0.006561519203864237,-47.316411311988126,0.05810345193804475,0.07388017192402462,1.5,-40.48406754140195,0.015818845539604855,0.24538399134603317,0.22447803675771333,-45.420218203052805,0.08055008905096946,0.03512335687190098,-43.53335069644194,0.009150671891818517,0.1193088202283772,0.43753724038923797,0.8252960190053712,-36.444060552130274,0.6347140292317113,0.020842677020135356,0.2459376369158413,0.09574077148097562,0.002764885351336504
51_BESC-1041_1,BESC-1041,0.3366324341748014,0.004539785509896522,-39.297643801166096,0.17960617447284577,0.20849530454940346,0.937996009635039,-41.257893408955006,0.19522755053955498,0.2395413447660551,0.45822702111603636,-41.60636509904027,0.34763169554096535,0.010039807813944507,-38.795191781867075,0.18250947293460307,0.204585849396651,0.012577125756660458,0.9862825439239158,-32.2495712355192,0.1308196716604984,0.3486067954938441,0.41495931181712603,0.10175763038638236,0.0038565906421489837
52_BESC-1095_2,BESC-1095,0.25023951044625586,0.0055210472106121695,-36.93372464802298,0.08958559729440509,0.21015281538339808,1.5,-48.16121475558913,0.09421142469426363,0.28483028654105585,0.39932109440287095,-50.551509286031646,0.2710805410444871,0.013715478550337962,-35.96828053380691,0.0647674035737366,0.22236456263752716,0.2699569882117428,0.8273072591859021,-39.43856257768479,0.0008437737447110392,0.23133668459865186,0.764346655399493,0.0005206938903470055,0.002952192366797189
53_BESC-1181_7,BESC-1181,0.09222073360774549,0.006673677064204524,-51.69544953961208,0.07073690649259003,0.08590767925911282,1.5,-55.18491412211394,0.0591003321082533,0.1551546114229119,0.29458152898321355,-59.40184448110355,0.12494616375176229,0.02765042068364063,-46.510698860256014,0.04744035632627168,0.09649406501698563,0.2830681525791951,0.8232535891234531,-50.11735647262094,0.018383349411765424,0.10523307193470753,0.866656584839946,0.0013758476198255875,0.008351146193755501
54_BESC-117_7,BESC-117,0.04424240996365446,0.013813823717775372,-61.1264632933387,0.12312383065444853,0.05565079306060509,1.5,-31.989850906459566,0.07497426017516445,0.10315958184857417,0.6204462726831981,-58.25307540151431,0.12582584251755477,0.04249543955007041,-44.895040556190665,0.06114294984541611,0.04679482614024243,0.2550729608344624,0.8864159832692157,-48.90689160878624,0.8063003303123839,3.798060227269308e-07,0.19166754705383898,0.0002409284982626693,0.0017908143294915909
55_BESC-1025_8,BESC-1025,0.16221059983059774,0.012953429280990782,-45.11828719127349,0.1428713323460254,0.07102217267662321,1.5,-46.827817405477084,0.1261221453407853,0.12368646811706424,0.5955023174415308,-55.17028416328044,0.22625498846359654,0.0289985635316634,-38.221738755899736,0.10827666185969655,0.0750813915349336,0.2272309126288626,0.8553179128088972,-42.202574436726024,0.006412820342427447,0.015075399940107283,0.9768153636123877,0.00020393069923112987,0.001492485405846494
56_KLND-20-1_3,KLND-20-1,0.10260500232976538,0.008596135401402532,-46.37152951058729,0.09134683453306675,0.09484507815449084,1.369662705883537,-44.03698515895816,0.05772167285264063,0.17815063128054948,0.35500113958390567,-57.43924715668818,0.14792681096935364,0.028839151961116576,-41.21776899352827,0.039874078638269715,0.11063438091246525,0.33031192857810426,0.8207309747699182,-49.05910735412408,0.003870874801660025,0.001204673231059001,0.9797910665020789,0.00029422816826905006,0.014839157296933088
57_BESC-1154_1,BESC-1154,0.15740754785871247,0.007417355454226211,-41.84449266716111,0.08321620997338593,0.13240680972682628,1.5,-50.091482094092356,0.06654899229871496,0.23168351818661287,0.35873879561787075,-53.667578337207004,0.19129907209622488,0.0221576654881618,-39.190051031518266,0.04683651500675384,0.15519655762914875,0.3135150457392188,0.8173353856479005,-44.53839142727577,0.002292730896504926,0.1416328791589356,0.846649227179967,0.0006080627594697609,0.008817100005122706
58_BESC-1095_7,BESC-1095,0.12136715761717738,0.010551820435303902,-48.17007391689294,0.11242628633513349,0.07166928080243393,1.5,-47.745849701476956,0.09030794516082485,0.13403453647389618,0.46384874547624677,-56.96364698065685,0.17475347524184492,0.02993672958744258,-41.33238304107403,0.07576410532281487,0.08052790073445903,0.22487094898175866,0.8652577098287014,-45.34893682723079,0.012008380253111612,0.00971326670661326,0.9749549768676015,0.00039327715863030115,0.0029300990140435084
60_BESC-1170_8,BESC-1170,0.08090477610789676,0.005575821415626148,-52.969850009117906,0.061150310997956384,0.082701122857828,1.5,-53.00934996436496,0.05602793498031916,0.14010118863919338,0.25595481862646396,-54.35164327137612,0.10761283798726465,0.027203594244679382,-48.68518028510064,0.04731510537382931,0.08605203584962635,0.28122401087157883,0.8115363093860999,-44.75208356275394,0.2410070145340885,0.24581421244624835,0.48093045244813126,0.028289513181255846,0.003958807390276041
61_BESC-1017_3,BESC-1017,0.040500523343260174,0.0020454747204054226,-64.43421567313537,0.02280070442909929,0.11784615789397679,1.5,-62.527875751850516,0.04737408732408714,0.03119980495856947,0.37480801489840726,-56.65336142191954,0.048956668534918965,0.023970765447333658,-62.160788784343936,0.020630015602367154,0.11400667696233406,0.26315064306555347,0.8093653194289581,-53.70024040578953,0.5775360473980183,0.22264997056001842,0.011802881948517578,0.18531506225896735,0.0026960378344783927
63_GW-9762_3,GW-9762,0.009991948080768656,0.0,-80.60854603158461,0.009991948080730218,0.0,0.9633925777812054,-73.4085460315846,0.009991948080739613,0.0,0.45168095747520054,-73.4085460315846,0.009991948080695137,0.0,-80.60854603158461,0.00991645163798303,0.01007149037362569,0.010161319803941759,0.8,-61.11634059642827,0.48668764094087746,0.013298118019596095,0.013298118019596095,0.48668764094087746,2.848207905292725e-05
64_HARA-26-2_1,HARA-26-2,0.07145716497313966,0.002325547253425566,-71.69406629414735,0.06946194486101763,0.03023637793243641,1.1880269612243561,-65.91403464674869,0.07586569462848493,0.027703181270474532,0.423146973512901,-64.72160433201519,0.07789386005664813,0.01977999115888825,-69.91108732518477,0.06944920618543418,0.02602235564825533,0.1990121635939448,0.8217612031599844,-56.91315437339455,0.6680682570151193,0.037128115982062955,0.020453609455604073,0.27393774293241535,0.00041227461479835905
126_BESC-14_1,BESC-14,0.07717569218835808,0.006849852787236507,-55.7713687157072,0.07082677282946728,0.08551147068322858,1.423795993605163,-47.43876429286186,0.07138483642303001,0.10582995401785206,0.32080856113339046,-50.419710457009145,0.10985112909189972,0.0310230400856707,-50.002161306779264,0.0583560284484832,0.06444969861785074,0.2850387153676896,0.8125342638947197,-43.3885471481146,0.875439729828541,0.01357763694537073,0.06027377974990056,0.04891688356334832,0.001791969912839422
127_BESC-847_7,BESC-847,0.023124257022465712,0.0059646145365316,-57.6826028992201,0.05224696323130248,0.061357257639758925,1.5,-44.38617053561087,0.02401373468898486,0.14519792355727398,0.22448203735522307,-57.3344210275464,0.06002262714829411,0.039511446041178414,-50.44762050298809,0.01578678554572645,0.07329014318759787,0.3809915699265404,0.8286736849154945,-46.839086468145126,0.5339637969517605,0.0006921946054764287,0.4486473220657361,0.014336903000649541,0.002359783376377342
128_LILC-26-2_4,LILC-26-2,0.09692012010968573,0.006374396110466059,-51.20861728533544,0.07006894724262629,0.0912327164104953,1.4739903273663992,-47.17536047291924,0.0805854706536396,0.10861971290509953,0.3179496873213097,-48.14646695575661,0.1256049924883949,0.02717733628501842,-47.513250232726485,0.0712523769796848,0.06613346824812139,0.26506448831805207,0.8045449533432779,-39.147005373859756,0.662509709096744,0.08818234798737448,0.1433028249537391,0.1044127387506112,0.0015923792115312325
129_GW-9851_2,GW-9851,0.11392240486751823,0.009261620728102118,-55.42462956254893,0.1200833599764396,0.04944376066452268,1.5,-46.18004191145618,0.12901306439466,0.0633288849072035,0.6145866464444684,-47.35681490348707,0.15303860676602818,0.031147830270136817,-50.86811688543883,0.1181259782996232,0.02898968075512036,0.3182070431549476,0.8,-39.559962442706606,0.8846763387037151,0.008696564247588958,0.01566320810799062,0.09064633630758605,0.0003175526331195037
130_SLMB-28-4_5,SLMB-28-4,0.0,0.007670589958045445,-52.868376832609854,0.06254844966036953,0.049678102547258025,1.5,-34.94376161759249,0.03386955434222706,0.08152459305524799,0.5526647627209712,-58.29123940138429,0.04521816731776386,0.05416394834755939,-59.57689787902784,0.031409558060967145,0.015241849879849426,0.41362325341188555,0.8855824350023632,-47.70920174774403,0.02234578709567548,2.863616904990611e-06,0.336322018986363,0.6396354020103003,0.0016939282907562042
131_BESC-1096_1,BESC-1096,0.07147809557601438,0.001948325761111119,-56.96730569226317,0.028205451665308977,0.20593216674743706,1.4721006201675397,-69.2534723721972,0.025180608972669216,0.30204884718224695,0.12230904803816571,-73.89481430069321,0.07897009791946745,0.01604789486041884,-55.66304587161311,0.015995580057298304,0.2238585291064709,0.32720063146386263,0.8058253876670262,-63.419825975810994,0.00019113105279166282,0.08896894657996803,0.9059266642799106,9.956686442134902e-05,0.004813691222908298
132_BESC-354_1,BESC-354,0.23730649955512262,0.008347927050333694,-44.09147328251875,0.1389787400033142,0.12012079794528525,1.258640242778952,-67.68210981414703,0.15396455334774223,0.15557382013998186,0.4809805518032259,-65.5310764497893,0.2690416083647055,0.019372345287340276,-40.883134512622256,0.13537755780475477,0.11390346287357185,0.20757325023483456,0.81949062614068,-58.720410479847715,5.574883102751684e-06,0.7393965169458513,0.2522240181829945,1.120866407149334e-06,0.008372769121644426
133_BESC-1041_7,BESC-1041,0.0726325088374793,0.004129685411457969,-54.631238315996626,0.04849956966183089,0.08591157207365024,1.4981163056436935,-52.92072772432465,0.04976025417773542,0.1356338565112054,0.20341461007427514,-53.91395640233743,0.09103995923714009,0.025088115714900085,-51.68938029763748,0.046593221026683763,0.08073013837809458,0.24386928997328935,0.8190860504174103,-43.73726925744697,0.4241203996221827,0.1803252347959086,0.2963011747982031,0.09742553738719031,0.0018276533965151617
134_BESC-847_3,BESC-847,0.09201236374235094,0.0068107588827163576,-55.44144726452346,0.07270861351248191,0.0847786027257823,1.4848137555912537,-49.98954434738411,0.08306310782270684,0.09854560868290246,0.3433132506892689,-52.338379964624295,0.12303789132834948,0.028840580390913053,-49.89154165379508,0.07380850860985894,0.057752935516213355,0.2540843436751153,0.8211710158141159,-43.636616290032805,0.7448834890971237,0.04877785198673606,0.1578577270605968,0.04644528765669599,0.002035644198847409
135_BESC-1025_2,BESC-1025,0.06195174877541795,0.010730605322380252,-66.73046645324455,0.1088075724503238,0.05240192444618023,1.5,-38.85649089868398,0.08598965441068628,0.08095594424006271,0.5915884461352424,-67.90715293897004,0.11743789387969454,0.03916403556351291,-53.89281335569086,0.07882214821463714,0.029005413621092362,0.3569838619834559,0.8242108251639827,-56.79000106586243,0.35592570488756115,3.152118005639418e-07,0.6410229487738408,0.0005803612445799452,0.002470669882217341
136_BESC-97_5,BESC-97,0.08451939646463291,0.009387969245873937,-52.437773172481265,0.09551282469772662,0.06644248112328936,1.5,-46.35800589714306,0.0677236127926006,0.13220565713463558,0.3963838163055337,-62.18434686358425,0.13481560654631353,0.03256162844697447,-44.13664652785157,0.05420146829925768,0.07502676591988455,0.29198482054534225,0.8346460141327042,-49.81713278314675,0.007570980057022848,0.00036219913827441823,0.9899053876604542,0.00011928486805942484,0.0020421482761890392
137_BESC-317_4,BESC-317,0.05393093193896807,0.005867448201051332,-59.58402495316257,0.059495025999751004,0.08255635012662754,1.3781728636769832,-47.437531975598134,0.04780889905221059,0.11403177152983379,0.2650442843789942,-62.1536334425044,0.08442634337860162,0.03276364753997477,-52.372911558217645,0.041936401807929,0.058930350618037024,0.3070702221641891,0.8157568381804328,-49.54141796665867,0.21505226707764033,0.0004954120752320329,0.7771903848809645,0.0058434676937511735,0.0014184682724120874
138_GW-9806_3,GW-9806,0.034948185312278536,0.006256226692532444,-58.664120097400826,0.04890285251918698,0.10482409539056264,1.4683063965148286,-43.29053650927758,0.02985932979600923,0.14672024598391512,0.24074185713744556,-72.1941818396602,0.07266581630418002,0.03632781785391487,-49.63492776047819,0.019696652082789593,0.08050094374800032,0.3640309657768988,0.8263270489652652,-56.931557437806006,0.001151510060989315,5.283679634371111e-07,0.9983511305592463,1.2606761387073167e-05,0.00048422425041386575
139_SLMB-28-4_4,SLMB-28-4,0.046466645785889264,0.005781568842834631,-60.295305677882865,0.05978765963335237,0.05965448887778785,1.5,-50.1813982709657,0.04425984425748853,0.11340430070945368,0.2550376742381862,-57.391718627055766,0.07664938105294639,0.03456147746691289,-53.478489986938065,0.03801986759463886,0.05760722100080215,0.30145012859904163,0.8266555049901645,-48.00698108522869,0.7838497487689491,0.004989140505528726,0.18353838525907118,0.025940605203983388,0.001682120262467703
140_BESC-44_8,BESC-44,0.09523629153571453,0.005747031783906955,-50.48318091811448,0.0620909410947073,0.1006564340709063,1.5,-54.20846268075108,0.05639434356767565,0.16752677442530242,0.2638659636359084,-55.333552410875484,0.12240222069689735,0.025392053936407626,-46.661889099738026,0.044201764485193494,0.10905043137012961,0.2990837538810863,0.8055600028756638,-46.58654616987276,0.05253328386852932,0.33835235688879917,0.59385352232873,0.007774125982951425,0.007486710930990012
141_BESC-97_7,BESC-97,0.1264821266693219,0.01075284766707856,-47.66006797767672,0.11436753635123144,0.07333752573218562,1.5,-49.008780795444196,0.09316446947473053,0.13457046743268528,0.4748653168949644,-62.73262496275477,0.1811849321479926,0.029537989861493672,-40.71028279181593,0.07726612024756559,0.08246551888828049,0.22364123518904172,0.8658046242296054,-48.58495663513716,0.0005320786263594858,0.0010443476187932518,0.997562183218213,1.647589954326379e-05,0.0008449146370911043
142_BESC-1132_5,BESC-1132,0.14766403666926275,0.00046505475075622196,-48.33543220754037,0.1477489903376706,0.0026703260966180194,1.161903601420591,-42.33285701061024,0.14808870977817318,0.004537580802593046,0.42119512100456435,-42.325392146303045,0.14857055363350094,0.0027089088889988124,-48.31293558744786,0.05911827249682439,0.22148580145882013,0.19037779275168118,0.8005034549734052,-37.74293210576123,0.477763494558301,0.023755836088188674,0.023667334307926207,0.47241957402484946,0.002393761020734614
143_BESC-117_8,BESC-117,0.02045785275309377,0.014533295998299577,-68.44502581720099,0.10608568687254358,0.08031108545360752,1.4267161185195096,-27.50751365701464,0.057564247761794925,0.1189148366914365,0.5852567355392585,-63.07798665231957,0.11390432446388944,0.045433737651300946,-42.75992732331087,0.039986931347073824,0.057030882122433735,0.26969679777478256,0.891788888405818,-68.08306296566317,0.5255479999323136,6.778671226558187e-10,0.035906629534893646,1.3904779815254469e-06,0.4385439793769441
144_CHWK-27-4_4,CHWK-27-4,0.14329759145800747,0.005041639696940015,-41.62660669180971,0.063452359781651,0.16392313149312476,1.5,-52.292760065701486,0.0449597160558188,0.28634639008259277,0.2788077674370289,-62.43116080768593,0.16660606454487006,0.018170386251189448,-40.00381444452863,0.02480798149297896,0.20500632550845826,0.34966808166322827,0.8227523690389429,-50.38579346861809,3.0099758325070196e-05,0.006232880282623492,0.9913215199412841,1.337143906247352e-05,0.0024021285787047273
146_BESC-44_3,BESC-44,0.10496757049623402,0.006224232009984947,-49.407562717688585,0.06725200664339244,0.10308863453698358,1.5,-56.24791137595285,0.06262674387580122,0.16690305323335822,0.2875118903518427,-57.14969677016414,0.13467349505539022,0.02504028204245408,-45.35291215080016,0.04713076292130028,0.11321780682070906,0.2858243573533191,0.8172089416267386,-49.8200981654325,0.012356497311379694,0.3777967497571551,0.593032408371359,0.0016271934799267367,0.015187151080179337
209_BESC-1207_4,BESC-1207,0.12124146139484225,0.0024594220717234234,-53.11163792900581,0.05441589457037976,0.1915666850555474,1.2435633196874307,-64.38360335849656,0.06205697906312884,0.2321946671230873,0.18796116423478632,-65.8955555849009,0.1293270469584994,0.013290537272241205,-51.98609742820747,0.05225484886372935,0.18452051130861216,0.2163116432969892,0.8103081881883877,-55.10671368006065,0.001134249291416457,0.31796894780223883,0.6771750744433062,0.0006461011325271345,0.003075627330511338
210_BESC-97_6,BESC-97,0.1290111010661528,0.009360289513362992,-51.3156434915764,0.10137658372675744,0.08607064738806487,1.468892422774564,-55.299755758363915,0.1006172256855721,0.12300376251710414,0.437792029441312,-62.51384166164742,0.17354951524886056,0.028041644664234887,-44.05718269958633,0.08462241252257356,0.07696307574089348,0.2648336384778535,0.8200380875858946,-55.57593177581734,0.0034848536875734743,0.02554603690440907,0.9415478263923218,9.247616566582828e-05,0.029328806850029983
211_BESC-56_7,BESC-56,0.0660393172426869,0.0046020400877879696,-41.85098663918418,0.04343316682979146,0.13369352937258902,1.5,-40.7447222248582,0.000986162199015102,0.6146105116202585,0.18682740845754756,-54.31666844384229,0.09283135448311998,0.024964563754605578,-40.170189326078976,9.617325277690736e-06,0.303308091095326,0.39945733622586466,0.9484392164434213,-40.49098504787963,0.0019542192150303547,0.0011239604095157557,0.9950884597641841,0.0008433207378556859,0.0009900398734139333
213_BESC-117_5,BESC-117,0.0,0.01358069503490219,-57.443574857178646,0.09060429546069872,0.08222939871819125,1.4781064976542118,-26.21930339105299,0.03913380450495114,0.12628645410402278,0.5466910206225559,-58.90098774784467,0.08737983051626302,0.05058854387182459,-43.32038775173116,0.02358082154237765,0.050497039669681464,0.45767783459454264,0.8237512576641601,-47.83367320567217,0.32452309457400813,5.38246493303153e-08,0.6725410487618763,0.00027824956577285885,0.0026575532736933883
214_BESC-284_7,BESC-284,0.049364618546990965,0.006511454490297634,-59.466524161836915,0.06153287693098908,0.09169565426692514,1.3545462357322635,-44.84429004191704,0.04298162004755644,0.13121528073314806,0.2672682593406356,-64.04698736756313,0.0857368574136946,0.03414595168856778,-50.13891075201552,0.031149675985230524,0.07643459581951645,0.3214746301764213,0.8267817336717358,-57.95292714151648,0.08805537912863451,5.882718887400108e-05,0.8697427929837155,0.0008304058015986882,0.04131259489717727
215_CA-01-03_4,CA-01-03,0.12740636982672648,0.004503429554614968,-50.48620838528102,0.0643777677746895,0.14063961834572888,1.3857714252573314,-57.38010362812608,0.07492931237237055,0.17954822320561795,0.25392212717719476,-56.379595411029584,0.1450159118803944,0.019276463353831968,-48.09842964850108,0.06166456044940555,0.13330506545254703,0.23796295695520045,0.8102591545178546,-48.54356246323303,0.01918321903415056,0.6024372494498162,0.36530382372490144,0.005813289094179212,0.007262418696952616
216_BESC-45_6,BESC-45,0.21638572781285265,0.0026383979807799223,-50.55179514960655,0.21683061709690019,0.009361056378385121,1.26449522827911,-44.52923408416723,0.21743405169138638,0.018176285487573433,0.5852196748037397,-44.508393406630304,0.2199547420094782,0.009850214055011028,-50.47929964542371,0.04457919760763866,0.502835940416078,0.21205510902254962,0.8693569521785643,-36.94504287314573,0.48462332907875383,0.02385732779937891,0.02361001712989431,0.4673713838084197,0.0005379421835532556
217_BESC-1041_3,BESC-1041,0.15051637347751176,0.0037833460007440896,-44.229991034121916,0.05854680697321357,0.19425850282754922,1.4659884689032152,-47.15218548511441,0.06641071126988332,0.24801771545468487,0.2527686175000791,-47.65714140915401,0.16451488196612635,0.015257570886389682,-43.24079592395689,0.04998938326362947,0.19033974076890012,0.27768186323244254,0.8,-38.08610107530497,0.08683873904261466,0.37433460002827634,0.48184766286744035,0.05295567640166787,0.004023321660000664
218_SLMB-28-4_7,SLMB-28-4,0.2343250557731521,0.005475558416684785,-52.655866380172725,0.23269428833174474,0.017690411414801543,1.3135197712288682,-46.795748218049184,0.18755703641161672,0.11173396986721458,0.40742027209101717,-59.07396003643204,0.24987068235631835,0.015340463252031323,-49.963330314116945,0.1796839820912663,0.08606906795756031,0.14891637747658878,0.8074551432746624,-50.29624914163885,0.03791265115919845,0.0020243036785895347,0.9385458301050902,0.009865233680533665,0.011651981376588185
219_BESC-1181_8,BESC-1181,0.07225302604719294,0.0033153776220206637,-51.613266507109714,0.037496303362802755,0.13510381506139965,1.5,-51.99162921678871,0.028363604736695143,0.2406876035572253,0.16212015290665668,-53.47676945951619,0.0867959402006076,0.022110839469344445,-49.87619590364833,0.02177859154132487,0.15454577796082677,0.32107765104794067,0.8093961619327507,-43.59126374575584,0.19286800580990238,0.23303470758208836,0.48968264764474256,0.08092078761295021,0.003493851350316551
220_GW-9837_7,GW-9837,0.059439929886286755,0.008142724574352975,-63.38126947556118,0.0842418031437163,0.056391356873092595,1.5,-45.45853821205293,0.07221703300861673,0.08678856400292968,0.4113753251487861,-53.548909020471996,0.10100216382313384,0.036272543933376436,-52.72433657640713,0.060587658819208294,0.04223288573643079,0.34153618019045245,0.8034895395285756,-47.29361406948155,0.9875295576361931,0.0001266713675168507,0.007235693439122123,0.004791003931653389,0.00031707362551444863
221_SLMB-28-4_6,SLMB-28-4,0.04644117945198464,0.0067311457850428484,-63.35190646652481,0.06679319362437765,0.059866645234095614,1.5,-48.70984580500571,0.046731637640965794,0.11450754238893446,0.291191108663287,-65.49160397298267,0.08320938620317837,0.03579378851371943,-52.37649047602404,0.03800653093016333,0.058952951887598394,0.3235707861958797,0.821725748071571,-55.41605127589902,0.25389410237898513,0.00016794595119079238,0.7400857172003401,0.0010504401481673232,0.004801794321316596
222_BESC-1025_4,BESC-1025,0.03224314312176188,0.016324579307772365,-45.45457735855379,0.1459349340533032,0.04954169960753303,1.5,-25.5302836370005,0.10316194178390208,0.06724853624512371,1.4547179636127743,-57.27998850357022,0.12111580287133157,0.04867955272951094,-59.036901636881495,0.1028630016519928,0.01005053382389907,0.2853447024701187,0.9395339762320017,-49.218706510561105,0.0007891293535479692,3.720855365495487e-08,0.29174512080292464,0.7022834614651982,0.005182251169775673
223_BESC-1096_4,BESC-1096,0.14781893221997608,0.0009699933813973201,-67.64112471779198,0.1478651441689761,0.00556233922386397,1.1675259054825151,-61.615608741064364,0.14844295569899632,0.00915579045332528,0.4462082136233845,-61.44490163099533,0.1491824888220973,0.0056125025206197705,-67.17764238475078,0.11137582923058077,0.1956907745325435,0.08400568733135622,0.802393746062467,-67.04004921282315,0.3805375416509697,0.0187056730230233,0.017175316966267205,0.30182388044049413,0.28175758791924577
224_BESC-317_5,BESC-317,0.07669938972603745,0.0052479874461158664,-50.76644865025559,0.05898144613835737,0.07849796605940604,1.5,-49.03331319383513,0.051798686605977,0.13602003289707465,0.24707855627556297,-51.264492136349176,0.10249487162206958,0.026809008142012297,-47.39974366034623,0.04700887319433385,0.0795953514913249,0.26607065818321657,0.8214809748644354,-40.25667264461603,0.3455264987427719,0.14525656735410225,0.44323100056441206,0.06418161776878231,0.0018043155699313358
225_BESC-1181_1,BESC-1181,0.01587007340274011,0.005515440648525873,-81.71195559680314,0.048051718052642,0.0567606001077624,1.5,-46.61959606852605,0.029168250473835314,0.10467772083855177,0.24182012979831727,-67.8711032249412,0.048940700163534884,0.042997221534163355,-59.503955178964574,0.022040246384827353,0.04708436127830461,0.3648803903105733,0.8291306737116794,-64.59771086639334,0.9988067690031265,2.394817521093757e-08,0.0009862308239452213,1.5034031613918144e-05,0.00019194219313933454
